,date,jockey,appear_cum,win_cum,top2_cum,top3_cum,win_rate,top2_rate,top3_rate
305,2015-09-23,K C Leung,98,3,10,21,0.030612244897959183,0.10204081632653061,0.21428571428571427
306,2015-09-23,M Chadwick,113,3,14,20,0.02654867256637168,0.12389380530973451,0.17699115044247787
307,2015-09-23,M L Yeung,108,9,17,30,0.08333333333333333,0.1574074074074074,0.2777777777777778
308,2015-09-23,N Rawiller,81,5,17,23,0.06172839506172839,0.20987654320987653,0.2839506172839506
309,2015-09-23,R Fourie,25,1,1,7,0.04,0.04,0.28
310,2015-09-23,T H So,74,1,4,10,0.013513513513513514,0.05405405405405406,0.13513513513513514
311,2015-09-23,Z Purton,81,13,22,28,0.16049382716049382,0.2716049382716049,0.345679012345679
312,2015-10-14,B Prebble,83,11,22,34,0.13253012048192772,0.26506024096385544,0.40963855421686746
313,2015-10-14,C K Tong,59,1,2,2,0.01694915254237288,0.03389830508474576,0.03389830508474576
314,2015-10-14,C Schofield,28,2,5,6,0.07142857142857142,0.17857142857142858,0.21428571428571427
315,2015-10-14,C Y Ho,99,8,11,18,0.08080808080808081,0.1111111111111111,0.18181818181818182
316,2015-10-14,G Mosse,115,19,32,43,0.16521739130434782,0.2782608695652174,0.3739130434782609
317,2015-10-14,H N Wong,82,6,15,19,0.07317073170731707,0.18292682926829268,0.23170731707317074
318,2015-10-14,J Moreira,92,25,35,53,0.2717391304347826,0.3804347826086957,0.5760869565217391
319,2015-10-14,K C Leung,99,3,10,23,0.030303030303030304,0.10101010101010101,0.23232323232323232
320,2015-10-14,K Teetan,49,6,14,18,0.12244897959183673,0.2857142857142857,0.3673469387755102
321,2015-10-14,M L Yeung,109,9,17,30,0.08256880733944955,0.1559633027522936,0.27522935779816515
322,2015-10-14,N Callan,101,11,24,33,0.10891089108910891,0.2376237623762376,0.32673267326732675
323,2015-10-14,N Rawiller,82,5,17,23,0.06097560975609756,0.2073170731707317,0.2804878048780488
324,2015-10-14,R Fourie,26,2,2,8,0.07692307692307693,0.07692307692307693,0.3076923076923077
325,2015-10-14,T H So,75,2,5,11,0.02666666666666667,0.06666666666666667,0.14666666666666667
326,2015-10-14,Y T Cheng,57,3,6,11,0.05263157894736842,0.10526315789473684,0.19298245614035087
327,2015-10-14,Z Purton,82,13,23,29,0.15853658536585366,0.2804878048780488,0.35365853658536583
328,2015-10-18,B Prebble,88,11,22,34,0.125,0.25,0.38636363636363635
329,2015-10-18,C K Tong,60,1,2,2,0.016666666666666666,0.03333333333333333,0.03333333333333333
330,2015-10-18,C Schofield,35,3,6,7,0.08571428571428572,0.17142857142857143,0.2
331,2015-10-18,C Y Ho,105,8,13,21,0.0761904761904762,0.12380952380952381,0.2
332,2015-10-18,H N Wong,89,6,16,20,0.06741573033707865,0.1797752808988764,0.2247191011235955
333,2015-10-18,J Moreira,100,28,40,58,0.28,0.4,0.58
334,2015-10-18,K C Leung,105,4,11,24,0.0380952380952381,0.10476190476190476,0.22857142857142856
335,2015-10-18,K K Chiong,7,1,4,6,0.14285714285714285,0.5714285714285714,0.8571428571428571
336,2015-10-18,K Teetan,57,7,15,20,0.12280701754385964,0.2631578947368421,0.3508771929824561
337,2015-10-18,M L Yeung,114,10,18,31,0.08771929824561403,0.15789473684210525,0.2719298245614035
338,2015-10-18,N Callan,109,11,24,35,0.10091743119266056,0.22018348623853212,0.3211009174311927
339,2015-10-18,N Rawiller,88,5,18,25,0.056818181818181816,0.20454545454545456,0.2840909090909091
340,2015-10-18,R Fourie,31,2,4,11,0.06451612903225806,0.12903225806451613,0.3548387096774194
341,2015-10-18,T H So,81,2,6,13,0.024691358024691357,0.07407407407407407,0.16049382716049382
342,2015-10-18,Y T Cheng,59,3,6,11,0.05084745762711865,0.1016949152542373,0.1864406779661017
343,2015-10-18,Z Purton,88,16,27,35,0.18181818181818182,0.3068181818181818,0.3977272727272727
344,2015-10-22,B Prebble,94,11,22,34,0.11702127659574468,0.23404255319148937,0.3617021276595745
345,2015-10-22,C K Tong,64,1,2,3,0.015625,0.03125,0.046875
346,2015-10-22,C Schofield,44,3,6,7,0.06818181818181818,0.13636363636363635,0.1590909090909091
347,2015-10-22,C Y Ho,116,8,13,21,0.06896551724137931,0.11206896551724138,0.1810344827586207
348,2015-10-22,D Whyte,94,10,24,29,0.10638297872340426,0.2553191489361702,0.30851063829787234
349,2015-10-22,H N Wong,97,6,16,21,0.061855670103092786,0.16494845360824742,0.21649484536082475
350,2015-10-22,J Moreira,109,32,45,64,0.29357798165137616,0.41284403669724773,0.5871559633027523
351,2015-10-22,K C Leung,116,5,12,26,0.04310344827586207,0.10344827586206896,0.22413793103448276
352,2015-10-22,K Teetan,66,8,16,21,0.12121212121212122,0.24242424242424243,0.3181818181818182
353,2015-10-22,M L Yeung,123,10,18,31,0.08130081300813008,0.14634146341463414,0.25203252032520324
354,2015-10-22,N Callan,118,11,25,36,0.09322033898305085,0.211864406779661,0.3050847457627119
355,2015-10-22,N Rawiller,97,5,18,25,0.05154639175257732,0.18556701030927836,0.25773195876288657
356,2015-10-22,R Fourie,41,2,5,13,0.04878048780487805,0.12195121951219512,0.3170731707317073
357,2015-10-22,T H So,91,2,6,14,0.02197802197802198,0.06593406593406594,0.15384615384615385
358,2015-10-22,Y T Cheng,69,3,6,12,0.043478260869565216,0.08695652173913043,0.17391304347826086
359,2015-10-22,Z Purton,98,17,29,38,0.17346938775510204,0.29591836734693877,0.3877551020408163
360,2015-10-25,B Prebble,100,14,26,40,0.14,0.26,0.4
361,2015-10-25,C K Tong,69,1,2,3,0.014492753623188406,0.028985507246376812,0.043478260869565216
362,2015-10-25,C Schofield,49,3,6,7,0.061224489795918366,0.12244897959183673,0.14285714285714285
363,2015-10-25,C Y Ho,121,8,13,21,0.06611570247933884,0.10743801652892562,0.17355371900826447
364,2015-10-25,D Whyte,102,10,26,31,0.09803921568627451,0.2549019607843137,0.30392156862745096
365,2015-10-25,H N Wong,104,6,17,22,0.057692307692307696,0.16346153846153846,0.21153846153846154
366,2015-10-25,H W Lai,68,4,5,7,0.058823529411764705,0.07352941176470588,0.10294117647058823
367,2015-10-25,J Moreira,117,35,50,72,0.29914529914529914,0.42735042735042733,0.6153846153846154
368,2015-10-25,K C Leung,122,5,12,26,0.040983606557377046,0.09836065573770492,0.21311475409836064
369,2015-10-25,K C Ng,52,1,2,7,0.019230769230769232,0.038461538461538464,0.1346153846153846
370,2015-10-25,K K Chiong,17,1,5,7,0.058823529411764705,0.29411764705882354,0.4117647058823529
371,2015-10-25,K Teetan,70,11,19,24,0.15714285714285714,0.2714285714285714,0.34285714285714286
372,2015-10-25,M L Yeung,130,11,19,33,0.08461538461538462,0.14615384615384616,0.25384615384615383
373,2015-10-25,N Callan,125,11,26,38,0.088,0.208,0.304
374,2015-10-25,N Rawiller,102,5,18,25,0.049019607843137254,0.17647058823529413,0.24509803921568626
375,2015-10-25,R Fourie,46,2,5,13,0.043478260869565216,0.10869565217391304,0.2826086956521739
376,2015-10-25,T H So,95,2,6,14,0.021052631578947368,0.06315789473684211,0.14736842105263157
377,2015-10-25,Y T Cheng,75,3,6,13,0.04,0.08,0.17333333333333334
378,2015-10-25,Z Purton,105,17,30,41,0.1619047619047619,0.2857142857142857,0.3904761904761905
379,2015-11-01,B Prebble,109,14,29,43,0.12844036697247707,0.26605504587155965,0.3944954128440367
380,2015-11-01,C Schofield,58,5,8,10,0.08620689655172414,0.13793103448275862,0.1724137931034483
381,2015-11-01,C Y Ho,127,8,14,24,0.06299212598425197,0.11023622047244094,0.1889763779527559
382,2015-11-01,D Whyte,111,10,26,32,0.09009009009009009,0.23423423423423423,0.2882882882882883
383,2015-11-01,G Mosse,123,19,32,44,0.15447154471544716,0.2601626016260163,0.35772357723577236
384,2015-11-01,H N Wong,110,6,18,23,0.05454545454545454,0.16363636363636364,0.20909090909090908
385,2015-11-01,H W Lai,72,4,5,7,0.05555555555555555,0.06944444444444445,0.09722222222222222
386,2015-11-01,J Moreira,127,37,53,76,0.29133858267716534,0.41732283464566927,0.5984251968503937
387,2015-11-01,K C Leung,131,6,13,28,0.04580152671755725,0.09923664122137404,0.21374045801526717
388,2015-11-01,K C Ng,57,1,2,7,0.017543859649122806,0.03508771929824561,0.12280701754385964
389,2015-11-01,K Teetan,79,12,20,25,0.1518987341772152,0.25316455696202533,0.31645569620253167
390,2015-11-01,M L Yeung,138,12,20,34,0.08695652173913043,0.14492753623188406,0.2463768115942029
391,2015-11-01,N Callan,134,12,28,41,0.08955223880597014,0.208955223880597,0.30597014925373134
392,2015-11-01,N Rawiller,109,6,19,26,0.05504587155963303,0.1743119266055046,0.23853211009174313
393,2015-11-01,R Fourie,53,2,6,14,0.03773584905660377,0.11320754716981132,0.2641509433962264
394,2015-11-01,T H So,100,2,6,16,0.02,0.06,0.16
395,2015-11-01,Y T Cheng,82,3,6,13,0.036585365853658534,0.07317073170731707,0.15853658536585366
396,2015-11-01,Z Purton,113,18,33,44,0.1592920353982301,0.2920353982300885,0.3893805309734513
397,2015-11-08,B Prebble,116,15,32,46,0.12931034482758622,0.27586206896551724,0.39655172413793105
398,2015-11-08,C K Tong,73,1,2,3,0.0136986301369863,0.0273972602739726,0.0410958904109589
399,2015-11-08,C Schofield,66,5,9,13,0.07575757575757576,0.13636363636363635,0.19696969696969696
400,2015-11-08,C Y Ho,133,8,16,26,0.06015037593984962,0.12030075187969924,0.19548872180451127
401,2015-11-08,D Whyte,117,11,27,33,0.09401709401709402,0.23076923076923078,0.28205128205128205
402,2015-11-08,G Mosse,130,20,34,47,0.15384615384615385,0.26153846153846155,0.36153846153846153
403,2015-11-08,H N Wong,115,7,19,24,0.06086956521739131,0.16521739130434782,0.20869565217391303
404,2015-11-08,H W Lai,76,4,5,7,0.05263157894736842,0.06578947368421052,0.09210526315789473
405,2015-11-08,J Moreira,137,40,56,83,0.291970802919708,0.40875912408759124,0.6058394160583942
406,2015-11-08,K C Leung,138,6,13,28,0.043478260869565216,0.09420289855072464,0.2028985507246377
407,2015-11-08,K C Ng,60,1,2,7,0.016666666666666666,0.03333333333333333,0.11666666666666667
408,2015-11-08,K K Chiong,23,1,5,7,0.043478260869565216,0.21739130434782608,0.30434782608695654
409,2015-11-08,K Teetan,88,13,21,26,0.14772727272727273,0.23863636363636365,0.29545454545454547
410,2015-11-08,M L Yeung,144,12,21,36,0.08333333333333333,0.14583333333333334,0.25
411,2015-11-08,N Callan,143,13,29,42,0.09090909090909091,0.20279720279720279,0.2937062937062937
412,2015-11-08,N Rawiller,115,6,20,27,0.05217391304347826,0.17391304347826086,0.23478260869565218
413,2015-11-08,R Fourie,58,3,7,16,0.05172413793103448,0.1206896551724138,0.27586206896551724
414,2015-11-08,T H So,104,2,6,16,0.019230769230769232,0.057692307692307696,0.15384615384615385
415,2015-11-08,Y T Cheng,89,3,6,14,0.033707865168539325,0.06741573033707865,0.15730337078651685
416,2015-11-08,Z Purton,123,18,35,46,0.14634146341463414,0.2845528455284553,0.37398373983739835
417,2015-11-11,B Prebble,123,16,33,47,0.13008130081300814,0.2682926829268293,0.3821138211382114
418,2015-11-11,C K Tong,75,1,2,3,0.013333333333333334,0.02666666666666667,0.04
419,2015-11-11,C Y Ho,139,8,17,27,0.05755395683453238,0.1223021582733813,0.19424460431654678
420,2015-11-11,D Whyte,124,12,29,35,0.0967741935483871,0.23387096774193547,0.28225806451612906
421,2015-11-11,H N Wong,119,7,19,24,0.058823529411764705,0.15966386554621848,0.20168067226890757
422,2015-11-11,H W Lai,81,4,6,8,0.04938271604938271,0.07407407407407407,0.09876543209876543
423,2015-11-11,J Moreira,147,43,61,88,0.2925170068027211,0.41496598639455784,0.5986394557823129
424,2015-11-11,K C Ng,62,1,3,8,0.016129032258064516,0.04838709677419355,0.12903225806451613
425,2015-11-11,K Teetan,97,14,23,29,0.14432989690721648,0.23711340206185566,0.29896907216494845
426,2015-11-11,M L Yeung,151,13,22,38,0.08609271523178808,0.1456953642384106,0.25165562913907286
427,2015-11-11,N Callan,150,14,30,45,0.09333333333333334,0.2,0.3
428,2015-11-11,N Rawiller,122,6,20,30,0.04918032786885246,0.16393442622950818,0.2459016393442623
429,2015-11-11,T H So,110,2,6,17,0.01818181818181818,0.05454545454545454,0.15454545454545454
430,2015-11-11,Y T Cheng,95,3,6,15,0.031578947368421054,0.06315789473684211,0.15789473684210525
431,2015-11-11,Z Purton,131,19,38,49,0.1450381679389313,0.2900763358778626,0.37404580152671757
432,2015-11-14,B Prebble,132,17,37,52,0.12878787878787878,0.2803030303030303,0.3939393939393939
433,2015-11-14,C K Tong,79,1,2,3,0.012658227848101266,0.02531645569620253,0.0379746835443038
434,2015-11-14,C Schofield,74,7,12,16,0.0945945945945946,0.16216216216216217,0.21621621621621623
435,2015-11-14,C Y Ho,146,8,18,28,0.0547945205479452,0.1232876712328767,0.1917808219178082
436,2015-11-14,D Whyte,132,13,30,37,0.09848484848484848,0.22727272727272727,0.2803030303030303
437,2015-11-14,G Benoist,0,0,1,1,0.0,0.0,0.0
438,2015-11-14,H W Lai,86,4,6,8,0.046511627906976744,0.06976744186046512,0.09302325581395349
439,2015-11-14,J Moreira,156,45,65,94,0.28846153846153844,0.4166666666666667,0.6025641025641025
440,2015-11-14,K C Ng,65,1,3,8,0.015384615384615385,0.046153846153846156,0.12307692307692308
441,2015-11-14,K K Chiong,28,1,6,8,0.03571428571428571,0.21428571428571427,0.2857142857142857
442,2015-11-14,K Teetan,106,14,23,30,0.1320754716981132,0.2169811320754717,0.2830188679245283
443,2015-11-14,M L Yeung,160,13,23,39,0.08125,0.14375,0.24375
444,2015-11-14,N Callan,159,14,30,46,0.0880503144654088,0.18867924528301888,0.2893081761006289
445,2015-11-14,N Rawiller,129,6,20,32,0.046511627906976744,0.15503875968992248,0.24806201550387597
446,2015-11-14,T H So,118,2,6,18,0.01694915254237288,0.05084745762711865,0.15254237288135594
447,2015-11-14,V Cheminaud,0,0,0,0,0.0,0.0,0.0
448,2015-11-14,Y T Cheng,101,5,8,17,0.04950495049504951,0.07920792079207921,0.16831683168316833
449,2015-11-14,Z Purton,139,21,41,52,0.1510791366906475,0.2949640287769784,0.37410071942446044
450,2015-11-18,B Prebble,141,18,39,54,0.1276595744680851,0.2765957446808511,0.3829787234042553
451,2015-11-18,C K Tong,85,1,2,3,0.011764705882352941,0.023529411764705882,0.03529411764705882
452,2015-11-18,C Schofield,83,8,13,18,0.0963855421686747,0.1566265060240964,0.21686746987951808
453,2015-11-18,C Y Ho,155,8,18,28,0.05161290322580645,0.11612903225806452,0.18064516129032257
454,2015-11-18,D Whyte,141,14,32,39,0.09929078014184398,0.22695035460992907,0.2765957446808511
455,2015-11-18,G Benoist,7,0,1,1,0.0,0.14285714285714285,0.14285714285714285
456,2015-11-18,H W Lai,91,4,6,8,0.04395604395604396,0.06593406593406594,0.08791208791208792
457,2015-11-18,J Moreira,166,48,68,99,0.2891566265060241,0.40963855421686746,0.5963855421686747
458,2015-11-18,K C Ng,71,1,3,8,0.014084507042253521,0.04225352112676056,0.11267605633802817
459,2015-11-18,K K Chiong,35,1,7,9,0.02857142857142857,0.2,0.2571428571428571
460,2015-11-18,K Teetan,115,15,25,33,0.13043478260869565,0.21739130434782608,0.28695652173913044
461,2015-11-18,N Callan,168,14,32,48,0.08333333333333333,0.19047619047619047,0.2857142857142857
462,2015-11-18,N Rawiller,136,6,20,32,0.04411764705882353,0.14705882352941177,0.23529411764705882
463,2015-11-18,R Fourie,65,3,7,16,0.046153846153846156,0.1076923076923077,0.24615384615384617
464,2015-11-18,T H So,126,2,8,21,0.015873015873015872,0.06349206349206349,0.16666666666666666
465,2015-11-18,V Cheminaud,6,0,0,0,0.0,0.0,0.0
466,2015-11-18,Y T Cheng,107,5,8,17,0.04672897196261682,0.07476635514018691,0.1588785046728972
467,2015-11-18,Z Purton,148,22,42,56,0.14864864864864866,0.28378378378378377,0.3783783783783784
468,2015-11-21,B Prebble,145,19,40,57,0.1310344827586207,0.27586206896551724,0.3931034482758621
469,2015-11-21,C K Tong,88,1,2,3,0.011363636363636364,0.022727272727272728,0.03409090909090909
470,2015-11-21,C Schofield,90,8,13,19,0.08888888888888889,0.14444444444444443,0.2111111111111111
471,2015-11-21,C Soumillon,0,1,1,1,0.0,0.0,0.0
472,2015-11-21,C Y Ho,163,8,18,29,0.049079754601226995,0.11042944785276074,0.17791411042944785
473,2015-11-21,D Whyte,146,16,35,42,0.1095890410958904,0.23972602739726026,0.2876712328767123
474,2015-11-21,G Benoist,11,0,1,1,0.0,0.09090909090909091,0.09090909090909091
475,2015-11-21,G Mosse,138,21,35,49,0.15217391304347827,0.2536231884057971,0.35507246376811596
476,2015-11-21,H N Wong,126,7,19,24,0.05555555555555555,0.15079365079365079,0.19047619047619047
477,2015-11-21,H W Lai,95,4,6,8,0.042105263157894736,0.06315789473684211,0.08421052631578947
478,2015-11-21,J Moreira,174,49,71,104,0.28160919540229884,0.40804597701149425,0.5977011494252874
479,2015-11-21,K C Leung,146,6,13,30,0.0410958904109589,0.08904109589041095,0.2054794520547945
480,2015-11-21,K C Ng,76,1,3,8,0.013157894736842105,0.039473684210526314,0.10526315789473684
481,2015-11-21,K Teetan,121,15,26,34,0.12396694214876033,0.21487603305785125,0.2809917355371901
482,2015-11-21,N Callan,175,16,36,53,0.09142857142857143,0.2057142857142857,0.3028571428571429
483,2015-11-21,N Rawiller,142,6,21,33,0.04225352112676056,0.14788732394366197,0.2323943661971831
484,2015-11-21,R Fourie,71,3,8,17,0.04225352112676056,0.11267605633802817,0.23943661971830985
485,2015-11-21,T H So,132,2,8,21,0.015151515151515152,0.06060606060606061,0.1590909090909091
486,2015-11-21,V Cheminaud,10,0,0,0,0.0,0.0,0.0
487,2015-11-21,Y T Cheng,111,5,9,18,0.04504504504504504,0.08108108108108109,0.16216216216216217
488,2015-11-21,Z Purton,156,24,45,59,0.15384615384615385,0.28846153846153844,0.3782051282051282
489,2015-11-25,B Prebble,153,20,41,59,0.13071895424836602,0.2679738562091503,0.38562091503267976
490,2015-11-25,C K Tong,90,1,2,3,0.011111111111111112,0.022222222222222223,0.03333333333333333
491,2015-11-25,C Schofield,98,8,15,22,0.08163265306122448,0.15306122448979592,0.22448979591836735
492,2015-11-25,C Y Ho,168,8,18,29,0.047619047619047616,0.10714285714285714,0.17261904761904762
493,2015-11-25,D Whyte,154,16,36,45,0.1038961038961039,0.23376623376623376,0.2922077922077922
494,2015-11-25,G Benoist,17,1,2,2,0.058823529411764705,0.11764705882352941,0.11764705882352941
495,2015-11-25,G Mosse,146,21,35,49,0.14383561643835616,0.23972602739726026,0.3356164383561644
496,2015-11-25,H N Wong,131,7,19,25,0.05343511450381679,0.1450381679389313,0.19083969465648856
497,2015-11-25,H W Lai,100,4,7,9,0.04,0.07,0.09
498,2015-11-25,K C Leung,152,7,15,32,0.046052631578947366,0.09868421052631579,0.21052631578947367
499,2015-11-25,K C Ng,79,1,3,8,0.012658227848101266,0.0379746835443038,0.10126582278481013
500,2015-11-25,K Teetan,129,15,27,35,0.11627906976744186,0.20930232558139536,0.2713178294573643
501,2015-11-25,N Callan,183,18,38,55,0.09836065573770492,0.20765027322404372,0.3005464480874317
502,2015-11-25,N Rawiller,148,6,21,34,0.04054054054054054,0.14189189189189189,0.22972972972972974
503,2015-11-25,R Fourie,78,3,8,17,0.038461538461538464,0.10256410256410256,0.21794871794871795
504,2015-11-25,T H So,133,2,8,21,0.015037593984962405,0.06015037593984962,0.15789473684210525
505,2015-11-25,V Cheminaud,14,0,1,1,0.0,0.07142857142857142,0.07142857142857142
506,2015-11-25,Y T Cheng,115,6,10,19,0.05217391304347826,0.08695652173913043,0.16521739130434782
507,2015-11-25,Z Purton,165,25,46,61,0.15151515151515152,0.2787878787878788,0.3696969696969697
508,2015-11-29,B Prebble,158,21,44,62,0.13291139240506328,0.27848101265822783,0.3924050632911392
509,2015-11-29,C K Tong,91,1,3,4,0.01098901098901099,0.03296703296703297,0.04395604395604396
510,2015-11-29,C Schofield,104,8,16,25,0.07692307692307693,0.15384615384615385,0.2403846153846154
511,2015-11-29,C Y Ho,172,8,19,30,0.046511627906976744,0.11046511627906977,0.1744186046511628
512,2015-11-29,D Whyte,158,17,39,49,0.10759493670886076,0.2468354430379747,0.310126582278481
513,2015-11-29,G Benoist,22,1,2,2,0.045454545454545456,0.09090909090909091,0.09090909090909091
514,2015-11-29,G Mosse,151,21,35,50,0.1390728476821192,0.23178807947019867,0.33112582781456956
515,2015-11-29,H N Wong,137,8,20,28,0.058394160583941604,0.145985401459854,0.20437956204379562
516,2015-11-29,H W Lai,102,5,8,10,0.049019607843137254,0.0784313725490196,0.09803921568627451
517,2015-11-29,K C Leung,157,7,15,32,0.044585987261146494,0.09554140127388536,0.20382165605095542
518,2015-11-29,K C Ng,81,2,4,9,0.024691358024691357,0.04938271604938271,0.1111111111111111
519,2015-11-29,K Teetan,135,17,29,38,0.1259259259259259,0.21481481481481482,0.2814814814814815
520,2015-11-29,M L Yeung,167,13,23,39,0.07784431137724551,0.1377245508982036,0.23353293413173654
521,2015-11-29,N Callan,188,18,38,55,0.09574468085106383,0.20212765957446807,0.2925531914893617
522,2015-11-29,R Fourie,82,3,9,19,0.036585365853658534,0.10975609756097561,0.23170731707317074
523,2015-11-29,T H So,137,2,8,21,0.014598540145985401,0.058394160583941604,0.15328467153284672
524,2015-11-29,V Cheminaud,18,0,1,1,0.0,0.05555555555555555,0.05555555555555555
525,2015-11-29,Y T Cheng,119,6,10,21,0.05042016806722689,0.08403361344537816,0.17647058823529413
526,2015-11-29,Z Purton,172,28,51,66,0.16279069767441862,0.29651162790697677,0.38372093023255816
527,2015-12-02,B Prebble,166,22,46,65,0.13253012048192772,0.27710843373493976,0.39156626506024095
528,2015-12-02,C K Tong,95,1,3,5,0.010526315789473684,0.031578947368421054,0.05263157894736842
529,2015-12-02,C Y Ho,182,9,20,31,0.04945054945054945,0.10989010989010989,0.17032967032967034
530,2015-12-02,D Whyte,167,17,41,51,0.10179640718562874,0.24550898203592814,0.30538922155688625
531,2015-12-02,G Benoist,23,1,2,2,0.043478260869565216,0.08695652173913043,0.08695652173913043
532,2015-12-02,G Mosse,161,21,36,51,0.13043478260869565,0.2236024844720497,0.3167701863354037
533,2015-12-02,H N Wong,141,8,20,29,0.05673758865248227,0.14184397163120568,0.20567375886524822
534,2015-12-02,H W Lai,104,6,9,11,0.057692307692307696,0.08653846153846154,0.10576923076923077
535,2015-12-02,K C Leung,165,7,15,33,0.04242424242424243,0.09090909090909091,0.2
536,2015-12-02,K C Ng,86,2,4,10,0.023255813953488372,0.046511627906976744,0.11627906976744186
537,2015-12-02,K Teetan,142,18,31,43,0.1267605633802817,0.21830985915492956,0.3028169014084507
538,2015-12-02,M L Yeung,176,14,24,40,0.07954545454545454,0.13636363636363635,0.22727272727272727
